stop_id,feature_type,feature_name
913,6000,Lighting at stop
913,6000,Shelter
913,6000,Sidewalk at stop
913,6000,Traffic signal
914,6000,Pavement at back door
914,6000,Schedule display
914,6000,Crosswalk near stop
914,6000,Pavement at front door
914,6000,Sidewalk at stop
914,6000,Telephone near stop
914,6000,Traffic signal
915,6000,Pavement at back door
915,6000,Schedule display
915,6000,Crosswalk near stop
915,6000,Curb ramp near stop
915,6000,Pavement at front door
915,6000,Lighting at stop
915,6000,Sidewalk at stop
915,6000,Traffic signal
917,6000,Schedule display
917,6000,Sidewalk at stop
918,6000,Pavement at back door
918,6000,Schedule display
918,6000,Curb ramp near stop
918,6000,Pavement at front door
918,6000,Lighting at stop
918,6000,Sidewalk at stop
919,6000,Pavement at back door
919,6000,Schedule display
919,6000,Pavement at front door
919,6000,Sidewalk at stop
920,6000,Schedule display
923,6000,Pavement at back door
923,6000,Schedule display
923,6000,Bench near stop
923,6000,Crosswalk near stop
923,6000,Curb ramp near stop
923,6000,Pavement at front door
923,6000,Lighting at stop
923,6000,Shelter
923,6000,Sidewalk at stop
923,6000,Traffic signal
925,6000,Pavement at back door
925,6000,Schedule display
925,6000,Bench near stop
925,6000,Bench near stop
925,6000,Crosswalk near stop
925,6000,Curb ramp near stop
925,6000,Pavement at front door
925,6000,Lighting at stop
925,6000,Lighting at stop
925,6000,Shelter
925,6000,Sidewalk at stop
925,6000,Traffic signal
926,6000,Lighting at stop
927,6000,Lighting at stop
929,6000,Pavement at back door
929,6000,Schedule display
929,6000,Schedule display
929,6000,Bench near stop
929,6000,Bench near stop
929,6000,Crosswalk near stop
929,6000,Curb ramp near stop
929,6000,Pavement at front door
929,6000,Lighting at stop
929,6000,Lighting at stop
929,6000,Lighting at stop
929,6000,Shelter
929,6000,Shelter
929,6000,Sidewalk at stop
929,6000,Garbage Can
929,6000,Traffic signal
930,6000,Crosswalk near stop
930,6000,Lighting at stop
930,6000,Traffic signal
931,6000,Pavement at back door
931,6000,Curb ramp near stop
931,6000,Pavement at front door
931,6000,Lighting at stop
931,6000,Sidewalk at stop
932,6000,Pavement at back door
932,6000,Schedule display
932,6000,Curb ramp near stop
932,6000,Pavement at front door
932,6000,Sidewalk at stop
933,6000,Lighting at stop
935,6000,Pavement at front door
935,6000,Lighting at stop
935,6000,Sidewalk at stop
936,6000,Pavement at back door
936,6000,Schedule display
936,6000,Crosswalk near stop
936,6000,Curb ramp near stop
936,6000,Pavement at front door
936,6000,Lighting at stop
936,6000,Sidewalk at stop
936,6000,Traffic signal
937,6000,Pavement at back door
937,6000,Schedule display
937,6000,Crosswalk near stop
937,6000,Curb ramp near stop
937,6000,Pavement at front door
937,6000,Sidewalk at stop
937,6000,Traffic signal
942,6000,Pavement at back door
942,6000,Schedule display
942,6000,Curb ramp near stop
942,6000,Pavement at front door
942,6000,Lighting at stop
942,6000,Sidewalk at stop
946,6000,Schedule display
948,6000,Pavement at back door
948,6000,Schedule display
948,6000,Curb ramp near stop
948,6000,Pavement at front door
948,6000,Sidewalk at stop
949,6000,Lighting at stop
949,6000,Sidewalk at stop
951,6000,Pavement at back door
951,6000,Bench near stop
951,6000,Crosswalk near stop
951,6000,Curb ramp near stop
951,6000,Pavement at front door
951,6000,Lighting at stop
951,6000,Sidewalk at stop
951,6000,Traffic signal
952,6000,Pavement at back door
952,6000,Schedule display
952,6000,Bench near stop
952,6000,Crosswalk near stop
952,6000,Curb ramp near stop
952,6000,Pavement at front door
952,6000,Sidewalk at stop
952,6000,Telephone near stop
952,6000,Traffic signal
955,6000,Pavement at back door
955,6000,Schedule display
955,6000,Schedule display
955,6000,Bench near stop
955,6000,Bench near stop
955,6000,Bench near stop
955,6000,Bench near stop
955,6000,Crosswalk near stop
955,6000,Curb ramp near stop
955,6000,Pavement at front door
955,6000,Lighting at stop
955,6000,Lighting at stop
955,6000,Lighting at stop
955,6000,Shelter
955,6000,Shelter
955,6000,Sidewalk at stop
955,6000,Garbage Can
955,6000,Traffic signal
956,6000,Pavement at back door
956,6000,Schedule display
956,6000,Bench near stop
956,6000,Crosswalk near stop
956,6000,Curb ramp near stop
956,6000,Pavement at front door
956,6000,Lighting at stop
956,6000,Sidewalk at stop
956,6000,Traffic signal
957,6000,Pavement at back door
957,6000,Bench near stop
957,6000,Crosswalk near stop
957,6000,Curb ramp near stop
957,6000,Pavement at front door
957,6000,Lighting at stop
957,6000,Sidewalk at stop
957,6000,Traffic signal
958,6000,Curb ramp near stop
958,6000,Lighting at stop
958,6000,Sidewalk at stop
959,6000,Lighting at stop
963,6000,Schedule display
963,6000,Bench near stop
963,6000,Crosswalk near stop
963,6000,Curb ramp near stop
963,6000,Pavement at front door
963,6000,Protection from the weather
963,6000,Sidewalk at stop
963,6000,Garbage Can
963,6000,Telephone near stop
964,6000,Pavement at back door
964,6000,Schedule display
964,6000,Bench near stop
964,6000,Crosswalk near stop
964,6000,Curb ramp near stop
964,6000,Pavement at front door
964,6000,Sidewalk at stop
965,6000,Pavement at back door
965,6000,Schedule display
965,6000,Bench near stop
965,6000,Crosswalk near stop
965,6000,Curb ramp near stop
965,6000,Pavement at front door
965,6000,Shelter
965,6000,Sidewalk at stop
965,6000,Garbage Can
966,6000,Pavement at back door
966,6000,Schedule display
966,6000,Crosswalk near stop
966,6000,Pavement at front door
966,6000,Lighting at stop
966,6000,Shelter
966,6000,Sidewalk at stop
970,6000,Pavement at back door
970,6000,Schedule display
970,6000,Bench near stop
970,6000,Crosswalk near stop
970,6000,Curb ramp near stop
970,6000,Pavement at front door
970,6000,Sidewalk at stop
971,6000,Pavement at back door
971,6000,Schedule display
971,6000,Bench near stop
971,6000,Bench near stop
971,6000,Crosswalk near stop
971,6000,Curb ramp near stop
971,6000,Pavement at front door
971,6000,Shelter
971,6000,Sidewalk at stop
972,6000,Pavement at back door
972,6000,Schedule display
972,6000,Bench near stop
972,6000,Crosswalk near stop
972,6000,Curb ramp near stop
972,6000,Pavement at front door
972,6000,Shelter
972,6000,Sidewalk at stop
972,6000,Garbage Can
975,6000,Pavement at back door
975,6000,Curb ramp near stop
975,6000,Pavement at front door
975,6000,Lighting at stop
975,6000,Sidewalk at stop
984,6000,Pavement at back door
984,6000,Schedule display
984,6000,Bench near stop
984,6000,Pavement at front door
984,6000,Sidewalk at stop
987,6000,Pavement at back door
987,6000,Schedule display
987,6000,Bench near stop
987,6000,Curb ramp near stop
987,6000,Pavement at front door
987,6000,Sidewalk at stop
989,6000,Pavement at back door
989,6000,Schedule display
989,6000,Crosswalk near stop
989,6000,Curb ramp near stop
989,6000,Pavement at front door
989,6000,Sidewalk at stop
989,6000,Traffic signal
993,6000,Pavement at back door
993,6000,Schedule display
993,6000,Bench near stop
993,6000,Crosswalk near stop
993,6000,Curb ramp near stop
993,6000,Pavement at front door
993,6000,Lighting at stop
993,6000,Sidewalk at stop
993,6000,Bus request signal
993,6000,Traffic signal
995,6000,Pavement at back door
995,6000,Schedule display
995,6000,Pavement at front door
995,6000,Lighting at stop
995,6000,Sidewalk at stop
996,6000,Pavement at back door
996,6000,Schedule display
996,6000,Bench near stop
996,6000,Crosswalk near stop
996,6000,Curb ramp near stop
996,6000,Pavement at front door
996,6000,Lighting at stop
996,6000,Sidewalk at stop
996,6000,Traffic signal
1002,6000,Pavement at back door
1002,6000,Schedule display
1002,6000,Bench near stop
1002,6000,Crosswalk near stop
1002,6000,Curb ramp near stop
1002,6000,Pavement at front door
1002,6000,Lighting at stop
1002,6000,Lighting at stop
1002,6000,Shelter
1002,6000,Sidewalk at stop
1002,6000,Traffic signal
1003,6000,Pavement at back door
1003,6000,Schedule display
1003,6000,Bench near stop
1003,6000,Crosswalk near stop
1003,6000,Curb ramp near stop
1003,6000,Pavement at front door
1003,6000,Lighting at stop
1003,6000,Lighting at stop
1003,6000,Shelter
1003,6000,Sidewalk at stop
1003,6000,Garbage Can
1003,6000,Traffic signal
1010,6000,Pavement at back door
1010,6000,Schedule display
1010,6000,Bench near stop
1010,6000,Pavement at front door
1010,6000,Sidewalk at stop
1011,6000,Pavement at back door
1011,6000,Schedule display
1011,6000,Pavement at front door
1011,6000,Sidewalk at stop
1013,6000,Pavement at back door
1013,6000,Schedule display
1013,6000,Crosswalk near stop
1013,6000,Curb ramp near stop
1013,6000,Pavement at front door
1013,6000,Sidewalk at stop
1013,6000,Traffic signal
1014,6000,Pavement at back door
1014,6000,Schedule display
1014,6000,Bench near stop
1014,6000,Crosswalk near stop
1014,6000,Curb ramp near stop
1014,6000,Pavement at front door
1014,6000,Sidewalk at stop
1014,6000,Traffic signal
1017,6000,Pavement at back door
1017,6000,Schedule display
1017,6000,Bench near stop
1017,6000,Curb ramp near stop
1017,6000,Pavement at front door
1017,6000,Sidewalk at stop
1018,6000,Pavement at back door
1018,6000,Schedule display
1018,6000,Curb ramp near stop
1018,6000,Pavement at front door
1018,6000,Sidewalk at stop
1019,6000,Schedule display
1019,6000,Bench near stop
1019,6000,Crosswalk near stop
1019,6000,Curb ramp near stop
1019,6000,Pavement at front door
1019,6000,Lighting at stop
1019,6000,Sidewalk at stop
1019,6000,Traffic signal
1020,6000,Pavement at back door
1020,6000,Schedule display
1020,6000,Bench near stop
1020,6000,Crosswalk near stop
1020,6000,Curb ramp near stop
1020,6000,Pavement at front door
1020,6000,Sidewalk at stop
1020,6000,Traffic signal
1021,6000,Pavement at back door
1021,6000,Schedule display
1021,6000,Bench near stop
1021,6000,Crosswalk near stop
1021,6000,Curb ramp near stop
1021,6000,Pavement at front door
1021,6000,Lighting at stop
1021,6000,Lighting at stop
1021,6000,Shelter
1021,6000,Sidewalk at stop
1021,6000,Traffic signal
1022,6000,Pavement at back door
1022,6000,Schedule display
1022,6000,Bench near stop
1022,6000,Crosswalk near stop
1022,6000,Curb ramp near stop
1022,6000,Pavement at front door
1022,6000,Lighting at stop
1022,6000,Shelter
1022,6000,Sidewalk at stop
1022,6000,Telephone near stop
1022,6000,Traffic signal
1026,6000,Pavement at back door
1026,6000,Schedule display
1026,6000,Schedule display
1026,6000,Bench near stop
1026,6000,Bench near stop
1026,6000,Curb ramp near stop
1026,6000,Pavement at front door
1026,6000,Lighting at stop
1026,6000,Lighting at stop
1026,6000,Shelter
1026,6000,Sidewalk at stop
1026,6000,Garbage Can
1026,6000,Telephone near stop
1034,6000,Pavement at back door
1034,6000,Schedule display
1034,6000,Pavement at front door
1034,6000,Lighting at stop
1034,6000,Sidewalk at stop
1035,6000,Schedule display
1035,6000,Bench near stop
1035,6000,Crosswalk near stop
1035,6000,Curb ramp near stop
1035,6000,Sidewalk at stop
1041,6000,Pavement at back door
1041,6000,Crosswalk near stop
1041,6000,Curb ramp near stop
1041,6000,Pavement at front door
1041,6000,Lighting at stop
1041,6000,Sidewalk at stop
1041,6000,Traffic signal
1042,6000,Schedule display
1042,6000,Curb ramp near stop
1042,6000,Pavement at front door
1042,6000,Lighting at stop
1042,6000,Sidewalk at stop
1043,6000,Schedule display
1043,6000,Lighting at stop
1044,6000,Pavement at back door
1044,6000,Schedule display
1044,6000,Pavement at front door
1044,6000,Sidewalk at stop
1045,6000,Schedule display
1045,6000,Curb ramp near stop
1045,6000,Pavement at front door
1045,6000,Lighting at stop
1045,6000,Sidewalk at stop
1046,6000,Schedule display
1046,6000,Pavement at front door
1046,6000,Sidewalk at stop
1047,6000,Pavement at back door
1047,6000,Schedule display
1047,6000,Bench near stop
1047,6000,Crosswalk near stop
1047,6000,Curb ramp near stop
1047,6000,Pavement at front door
1047,6000,Lighting at stop
1047,6000,Lighting at stop
1047,6000,Shelter
1047,6000,Sidewalk at stop
1050,6000,Pavement at back door
1050,6000,Schedule display
1050,6000,Crosswalk near stop
1050,6000,Curb ramp near stop
1050,6000,Pavement at front door
1050,6000,Sidewalk at stop
1050,6000,Traffic signal
1051,6000,Pavement at back door
1051,6000,Schedule display
1051,6000,Curb ramp near stop
1051,6000,Pavement at front door
1051,6000,Sidewalk at stop
1053,6000,Schedule display
1053,6000,Curb ramp near stop
1053,6000,Sidewalk at stop
1056,6000,Schedule display
1056,6000,Curb ramp near stop
1056,6000,Lighting at stop
1056,6000,Sidewalk at stop
1068,6000,Pavement at back door
1068,6000,Schedule display
1068,6000,Bench near stop
1068,6000,Bench near stop
1068,6000,Curb ramp near stop
1068,6000,Pavement at front door
1068,6000,Lighting at stop
1068,6000,Lighting at stop
1068,6000,Lighting at stop
1068,6000,Shelter
1068,6000,Sidewalk at stop
1068,6000,Garbage Can
1092,6000,Pavement at back door
1092,6000,Schedule display
1092,6000,Pavement at front door
1092,6000,Lighting at stop
1092,6000,Sidewalk at stop
1092,6000,Telephone near stop
1093,6000,Pavement at back door
1093,6000,Schedule display
1093,6000,Curb ramp near stop
1093,6000,Pavement at front door
1093,6000,Lighting at stop
1093,6000,Sidewalk at stop
1094,6000,Curb ramp near stop
1094,6000,Lighting at stop
1094,6000,Sidewalk at stop
1095,6000,Pavement at back door
1095,6000,Schedule display
1095,6000,Bike rack at stop
1095,6000,Bench near stop
1095,6000,Crosswalk near stop
1095,6000,Curb ramp near stop
1095,6000,Pavement at front door
1095,6000,Lighting at stop
1095,6000,Sidewalk at stop
1095,6000,Telephone near stop
1097,6000,Pavement at back door
1097,6000,Schedule display
1097,6000,Schedule display
1097,6000,Bench near stop
1097,6000,Bench near stop
1097,6000,Crosswalk near stop
1097,6000,Curb ramp near stop
1097,6000,Pavement at front door
1097,6000,Lighting at stop
1097,6000,Shelter
1097,6000,Sidewalk at stop
1097,6000,Garbage Can
1097,6000,Garbage Can
1097,6000,Telephone near stop
1097,6000,Traffic signal
1099,6000,Schedule display
1099,6000,Lighting at stop
1100,6000,Lighting at stop
1101,6000,Pavement at back door
1101,6000,Schedule display
1101,6000,Pavement at front door
1101,6000,Sidewalk at stop
1102,6000,Schedule display
1102,6000,Lighting at stop
1108,6000,Pavement at back door
1108,6000,Schedule display
1108,6000,Crosswalk near stop
